datetime,PredictedTraffic,ActualTraffic,is_null_anomaly,deviation,is_deviation_anomaly,site_name
2026-03-05 13:00:00+00:00,8.0918,33.4084,False,3.1286736065986656,True,AM0017
2026-03-05 14:00:00+00:00,8.064742,33.905100000000004,False,3.2041146051171325,True,AM0017
2026-03-05 15:00:00+00:00,8.040062,31.482499999999995,False,2.9157036591394974,True,AM0017
2026-03-05 16:00:00+00:00,8.018949,27.6476,False,2.447783685154874,True,AM0017
2026-03-05 17:00:00+00:00,8.001389,25.5716,False,2.19589529252697,True,AM0017
2026-03-05 18:00:00+00:00,7.986696,32.7907,False,3.105665341322914,True,AM0017
2026-03-05 19:00:00+00:00,7.9737587,41.271,False,4.175852639344239,True,AM0017
2026-03-05 20:00:00+00:00,7.9613056,42.0615,False,4.283241470267131,True,AM0017
2026-03-05 21:00:00+00:00,7.950342,48.017700000000005,False,5.039702307504626,True,AM0017
2026-03-05 22:00:00+00:00,7.9405675,48.411,False,5.096667529115764,True,AM0017
2026-03-05 23:00:00+00:00,7.9334364,27.192,False,2.4275184989777987,True,AM0017
2026-03-05 13:00:00+00:00,72.53926,158.86210000000003,False,1.1900154220936647,True,AM0018
2026-03-05 14:00:00+00:00,71.53915,152.1645,False,1.1270102818889087,True,AM0018
2026-03-05 19:00:00+00:00,66.45863,146.54999999999998,False,1.205131108663593,True,AM0018
2026-03-05 20:00:00+00:00,65.59613,162.3195,False,1.474528590051241,True,AM0018
2026-03-05 21:00:00+00:00,64.7484,174.95210000000003,False,1.7020297933402166,True,AM0018
2026-03-05 22:00:00+00:00,63.95694,176.333,False,1.7570581212086798,True,AM0018
2026-03-05 23:00:00+00:00,63.212452,153.08820000000003,False,1.4218044912712242,True,AM0018
2026-03-05 00:00:00+00:00,7.335501,18.3985,False,1.5081449124496435,True,AM0019
2026-03-05 07:00:00+00:00,10.6490135,26.6057,False,1.4984192152458737,True,AM0019
2026-03-05 08:00:00+00:00,10.348732,28.6738,False,1.7707549113149306,True,AM0019
2026-03-05 09:00:00+00:00,10.057438,32.80799999999999,False,2.262063393965553,True,AM0019
2026-03-05 10:00:00+00:00,9.784947,36.8989,False,2.7709860369438943,True,AM0019
2026-03-05 11:00:00+00:00,9.53778,38.7803,False,3.0659672146437678,True,AM0019
2026-03-05 12:00:00+00:00,9.316279,41.2037,False,3.4227634424481055,True,AM0019
2026-03-05 13:00:00+00:00,9.122264,44.8009,False,3.911160261304639,True,AM0019
2026-03-05 14:00:00+00:00,8.949491,47.7232,False,4.332504654696431,True,AM0019
2026-03-05 15:00:00+00:00,8.798375,44.2819,False,4.032963399176111,True,AM0019
2026-03-05 16:00:00+00:00,8.672607,37.2647,False,3.2968277228837652,True,AM0019
2026-03-05 17:00:00+00:00,8.567989,30.7445,False,2.588298111303993,True,AM0019
2026-03-05 18:00:00+00:00,8.480269,40.6389,False,3.79217085324262,True,AM0019
2026-03-05 19:00:00+00:00,8.401295,53.77889999999999,False,5.4012633608933,True,AM0019
2026-03-05 20:00:00+00:00,8.326148,60.52709999999999,False,6.269520042049805,True,AM0019
2026-03-05 21:00:00+00:00,8.260575,62.7226,False,6.593006269406239,True,AM0019
2026-03-05 22:00:00+00:00,8.20681,52.8014,False,5.433851888335132,True,AM0019
2026-03-05 23:00:00+00:00,8.167927,28.3172,False,2.466877303608816,True,AM0019
2026-03-05 08:00:00+00:00,25.306597,53.1785,False,1.1013690822504916,True,AM0020
2026-03-05 09:00:00+00:00,24.282606,59.6455,False,1.4563055420518558,True,AM0020
2026-03-05 10:00:00+00:00,23.373446,65.25750000000001,False,1.7919503767498695,True,AM0020
2026-03-05 11:00:00+00:00,22.570818,72.2799,False,2.202360683980686,True,AM0020
2026-03-05 12:00:00+00:00,21.867321,72.23740000000001,False,2.303440780533485,True,AM0020
2026-03-05 13:00:00+00:00,21.255161,73.101,False,2.439211729257079,True,AM0020
2026-03-05 14:00:00+00:00,20.724922,69.3738,False,2.3473611817157423,True,AM0020
2026-03-05 15:00:00+00:00,20.269283,68.26939999999999,False,2.368121063161914,True,AM0020
2026-03-05 16:00:00+00:00,19.879383,63.8705,False,2.2129015130886747,True,AM0020
2026-03-05 17:00:00+00:00,19.547318,56.822,False,1.9068950246398861,True,AM0020
2026-03-05 18:00:00+00:00,19.264595,58.53960000000001,False,2.038714278891222,True,AM0020
2026-03-05 19:00:00+00:00,19.024885,75.51480000000001,False,2.9692644289313606,True,AM0020
2026-03-05 20:00:00+00:00,18.82492,78.9413,False,3.1934466258683156,True,AM0020
2026-03-05 21:00:00+00:00,18.659763,80.8458,False,3.332627297755617,True,AM0020
2026-03-05 22:00:00+00:00,18.52537,75.8566,False,3.094741506218347,True,AM0020
2026-03-05 23:00:00+00:00,18.413837,56.2996,False,2.0574615533168417,True,AM0020
2026-03-05 13:00:00+00:00,68.02753,138.5657,False,1.0369063290276097,True,AM0021
2026-03-05 14:00:00+00:00,66.95639,148.20770000000002,False,1.213495965911085,True,AM0021
2026-03-05 15:00:00+00:00,65.96802,140.07399999999996,False,1.1233622767898441,True,AM0021
2026-03-05 16:00:00+00:00,65.06291,134.8759,False,1.0730074305053774,True,AM0021
2026-03-05 17:00:00+00:00,64.23424,132.09180000000003,False,1.0564079965697908,True,AM0021
2026-03-05 19:00:00+00:00,62.781296,139.448,False,1.2211711032012902,True,AM0021
2026-03-05 20:00:00+00:00,62.13392,139.98830000000004,False,1.2530093512329363,True,AM0021
2026-03-05 21:00:00+00:00,61.53765,142.4886,False,1.315470245304191,True,AM0021
2026-03-05 22:00:00+00:00,60.99147,147.0584,False,1.411130592321454,True,AM0021
2026-03-05 23:00:00+00:00,60.486275,138.406,False,1.2882215947741043,True,AM0021
2026-03-05 00:00:00+00:00,14.078953,137.41039999999995,False,8.759987270102007,True,AM0022
2026-03-05 01:00:00+00:00,24.075129,89.44859999999997,False,2.715394490814312,True,AM0022
2026-03-05 05:00:00+00:00,43.245365,106.50860000000002,False,1.462890523602805,True,AM0022
2026-03-05 09:00:00+00:00,43.953495,98.9497,False,1.2512362200614557,True,AM0022
2026-03-05 10:00:00+00:00,43.864513,115.43050000000002,False,1.6315235496793197,True,AM0022
2026-03-05 11:00:00+00:00,43.76024,120.2111,False,1.7470394064447112,True,AM0022
2026-03-05 12:00:00+00:00,43.651157,133.78140000000002,False,2.064784716656782,True,AM0022
2026-03-05 13:00:00+00:00,43.545696,156.0689,False,2.5840258259592024,True,AM0022
2026-03-05 14:00:00+00:00,43.44391,158.33950000000004,False,2.644688168477842,True,AM0022
2026-03-05 15:00:00+00:00,43.35075,145.19289999999998,False,2.3492592423939898,True,AM0022
2026-03-05 16:00:00+00:00,43.26941,129.1605,False,1.985030358598782,True,AM0022
2026-03-05 17:00:00+00:00,43.198956,134.5471,False,2.1145915064594893,True,AM0022
2026-03-05 18:00:00+00:00,43.136288,106.7458,False,1.4746172125215966,True,AM0022
2026-03-05 19:00:00+00:00,43.08996,146.975,False,2.410887505362625,True,AM0022
2026-03-05 20:00:00+00:00,43.035152,150.26269999999994,False,2.4916269955334456,True,AM0022
2026-03-05 21:00:00+00:00,42.986164,158.8987,False,2.6965080125819036,True,AM0022
2026-03-05 22:00:00+00:00,42.939888,182.6708,False,3.254105180663788,True,AM0022
2026-03-05 23:00:00+00:00,42.896877,165.471,False,2.8574136500871177,True,AM0022
2026-03-05 14:00:00+00:00,77.40558,167.4421,False,1.1631787139857424,True,AM0023
2026-03-05 15:00:00+00:00,76.13314,158.8999,False,1.0871318170107136,True,AM0023
2026-03-05 16:00:00+00:00,74.95151,155.2777,False,1.0717088293171326,True,AM0023
2026-03-05 17:00:00+00:00,73.86711,149.234,False,1.0203037260210022,True,AM0023
2026-03-05 19:00:00+00:00,71.97986,165.2454,False,1.2957172141865043,True,AM0023
2026-03-05 20:00:00+00:00,71.05989,159.1376,False,1.2394855709310386,True,AM0023
2026-03-05 21:00:00+00:00,70.20404,166.18330000000003,False,1.3671472290155913,True,AM0023
2026-03-05 22:00:00+00:00,69.4086,185.8231,False,1.6772345270207587,True,AM0023
2026-03-05 23:00:00+00:00,68.654724,164.13549999999998,False,1.3907386141483356,True,AM0023
2026-03-05 09:00:00+00:00,16.702345,36.5319,False,1.1872318067284324,True,AM0024
2026-03-05 10:00:00+00:00,16.226099,37.6571,False,1.32077346297802,True,AM0024
2026-03-05 11:00:00+00:00,15.782473,39.5933,False,1.5086880222890373,True,AM0024
2026-03-05 12:00:00+00:00,15.377971,37.946,False,1.4675557491545255,True,AM0024
2026-03-05 13:00:00+00:00,15.000107,45.099500000000006,False,2.0066119239466684,True,AM0024
2026-03-05 14:00:00+00:00,14.657095,50.851000000000006,False,2.469377810171827,True,AM0024
2026-03-05 15:00:00+00:00,14.338083,48.0477,False,2.351054607827161,True,AM0024
2026-03-05 16:00:00+00:00,14.0536175,42.0808,False,1.9943037846035292,True,AM0024
2026-03-05 17:00:00+00:00,13.800055,45.2407,False,2.2782986353803754,True,AM0024
2026-03-05 18:00:00+00:00,13.5728245,48.495,False,2.5729482892872455,True,AM0024
2026-03-05 19:00:00+00:00,13.360861,62.657500000000006,False,3.6896304678741676,True,AM0024
2026-03-05 20:00:00+00:00,13.147436,67.57770000000001,False,4.139990738139891,True,AM0024
2026-03-05 21:00:00+00:00,12.938413,71.9753,False,4.562915780801656,True,AM0024
2026-03-05 22:00:00+00:00,12.744583,62.4289,False,3.898465439298683,True,AM0024
